# Disease orthology table created using a modified version of ConnectOR (https://github.com/cobRNA/ConnectOR-optimized/)
# by Sasti Gopal Das
H_gene_symbol	H_gene_id	H_gene_type	M_gene_id	M_gene_type	orthology_type	gencode_versions
DDX59-AS1	ENSG00000260088.2	lncRNA	ENSMUSG00000097403.4	lncRNA	one-to-one	GENCODE.v47vsM36
POLR2J4	ENSG00000290758.3	lncRNA	ENSMUSG00000127433.1	lncRNA	one-to-many	GENCODE.v47vsM36
ENSG00000266560	ENSG00000266560.5	lncRNA	ENSMUSG00000132967.1	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000232536	ENSG00000232536.1	lncRNA	ENSMUSG00000132560.1	lncRNA	one-to-many	GENCODE.v47vsM36
RRN3P2	ENSG00000103472.11	lncRNA	ENSMUSG00000121188.2	lncRNA	many-to-many	GENCODE.v47vsM36
LMLN-AS1	ENSG00000232832.2	lncRNA	ENSMUSG00000120962.1	lncRNA	many-to-many	GENCODE.v47vsM36
FLJ40194	ENSG00000177369.12	lncRNA	ENSMUSG00000129991.1	lncRNA	one-to-many	GENCODE.v47vsM36
SATB1-AS1	ENSG00000228956.10	lncRNA	ENSMUSG00000133430.1	lncRNA	one-to-many	GENCODE.v47vsM36
FIRRE	ENSG00000213468.8	lncRNA	ENSMUSG00000085396.10	lncRNA	one-to-many	GENCODE.v47vsM36
ENSG00000259923	ENSG00000259923.2	lncRNA	ENSMUSG00000128885.1	lncRNA	many-to-many	GENCODE.v47vsM36
MIR99AHG	ENSG00000215386.16	lncRNA	ENSMUSG00000096870.6	lncRNA	many-to-many	GENCODE.v47vsM36
CYP4F35P	ENSG00000290461.2	lncRNA	ENSMUSG00000120962.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01412	ENSG00000232606.4	lncRNA	ENSMUSG00000129378.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01588	ENSG00000214900.14	lncRNA	ENSMUSG00000121847.2	lncRNA	many-to-many	GENCODE.v47vsM36
LINC00278	ENSG00000231535.9	lncRNA	ENSMUSG00000100780.2	lncRNA	one-to-many	GENCODE.v47vsM36
NORAD	ENSG00000260032.3	lncRNA	ENSMUSG00000128549.1	lncRNA	many-to-many	GENCODE.v47vsM36
CYP4F29P	ENSG00000290541.2	lncRNA	ENSMUSG00000130761.1	lncRNA	many-to-many	GENCODE.v47vsM36
PAX8-AS1	ENSG00000189223.16	lncRNA	ENSMUSG00000085057.9	lncRNA	many-to-many	GENCODE.v47vsM36
MYHAS	ENSG00000272975.3	lncRNA	ENSMUSG00000087410.9	lncRNA	one-to-many	GENCODE.v47vsM36
ENSG00000278922	ENSG00000278922.1	lncRNA	ENSMUSG00000132652.1	lncRNA	one-to-one	GENCODE.v47vsM36
LINC02580	ENSG00000230587.6	lncRNA	ENSMUSG00000117446.3	lncRNA	one-to-many	GENCODE.v47vsM36
LINC00670	ENSG00000179136.9	lncRNA	ENSMUSG00000085162.10	lncRNA	one-to-many	GENCODE.v47vsM36
LINC02326	ENSG00000257523.4	lncRNA	ENSMUSG00000100844.3	lncRNA	one-to-many	GENCODE.v47vsM36
APCDD1L-DT	ENSG00000231290.8	lncRNA	ENSMUSG00000120177.2	lncRNA	one-to-one	GENCODE.v47vsM36
SNAP25-AS1	ENSG00000227906.11	lncRNA	ENSMUSG00000124586.1	lncRNA	one-to-many	GENCODE.v47vsM36
LINC00892	ENSG00000233093.9	lncRNA	ENSMUSG00000085808.3	lncRNA	one-to-one	GENCODE.v47vsM36
DUBR	ENSG00000243701.9	lncRNA	ENSMUSG00000022639.17	lncRNA	one-to-many	GENCODE.v47vsM36
LMLN-AS1	ENSG00000232832.2	lncRNA	ENSMUSG00000122368.1	lncRNA	many-to-many	GENCODE.v47vsM36
OSER1-DT	ENSG00000223891.8	lncRNA	ENSMUSG00000099632.4	lncRNA	one-to-one	GENCODE.v47vsM36
ADIPOQ-AS1	ENSG00000226482.1	lncRNA	ENSMUSG00000122118.1	lncRNA	one-to-one	GENCODE.v47vsM36
LINC01994	ENSG00000241098.2	lncRNA	ENSMUSG00000139362.1	lncRNA	one-to-one	GENCODE.v47vsM36
UXT-AS1	ENSG00000267064.2	lncRNA	ENSMUSG00000086877.10	lncRNA	one-to-one	GENCODE.v47vsM36
GUSBP11	ENSG00000228315.13	lncRNA	ENSMUSG00000101356.4	lncRNA	many-to-many	GENCODE.v47vsM36
ANKRD62P1-PARP4P3	ENSG00000189295.13	lncRNA	ENSMUSG00000122368.1	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000279708	ENSG00000279708.1	lncRNA	ENSMUSG00000097023.11	lncRNA	many-to-many	GENCODE.v47vsM36
FGF10-AS1	ENSG00000248464.1	lncRNA	ENSMUSG00000086709.2	lncRNA	one-to-one	GENCODE.v47vsM36
ROCR	ENSG00000228639.9	lncRNA	ENSMUSG00000135840.1	lncRNA	one-to-many	GENCODE.v47vsM36
MMP25-AS1	ENSG00000261971.10	lncRNA	ENSMUSG00000138739.1	lncRNA	one-to-many	GENCODE.v47vsM36
ENSG00000283341	ENSG00000283341.5	lncRNA	ENSMUSG00000120361.2	lncRNA	many-to-many	GENCODE.v47vsM36
INHBA-AS1	ENSG00000224116.7	lncRNA	ENSMUSG00000113960.3	lncRNA	one-to-many	GENCODE.v47vsM36
TOB1-AS1	ENSG00000229980.6	lncRNA	ENSMUSG00000124685.1	lncRNA	one-to-many	GENCODE.v47vsM36
SNHG21	ENSG00000250988.9	lncRNA	ENSMUSG00000097277.10	lncRNA	many-to-many	GENCODE.v47vsM36
LINC00276	ENSG00000230448.6	lncRNA	ENSMUSG00000113336.3	lncRNA	one-to-one	GENCODE.v47vsM36
LINC00391	ENSG00000238230.4	lncRNA	ENSMUSG00000131492.1	lncRNA	one-to-one	GENCODE.v47vsM36
PKN2-AS1	ENSG00000237505.9	lncRNA	ENSMUSG00000106109.2	lncRNA	many-to-many	GENCODE.v47vsM36
KRTAP5-AS1	ENSG00000233930.5	lncRNA	ENSMUSG00000109958.3	lncRNA	one-to-one	GENCODE.v47vsM36
ENSG00000279759	ENSG00000279759.1	lncRNA	ENSMUSG00000119958.2	lncRNA	many-to-many	GENCODE.v47vsM36
SPANXA2-OT1	ENSG00000277215.3	lncRNA	ENSMUSG00000124784.1	lncRNA	one-to-many	GENCODE.v47vsM36
LINC00588	ENSG00000215117.7	lncRNA	ENSMUSG00000122368.1	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000280323	ENSG00000280323.1	lncRNA	ENSMUSG00000123567.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01091	ENSG00000249464.8	lncRNA	ENSMUSG00000106621.2	lncRNA	one-to-many	GENCODE.v47vsM36
ENSG00000235020	ENSG00000235020.6	lncRNA	ENSMUSG00000104106.3	lncRNA	one-to-many	GENCODE.v47vsM36
LINC01666	ENSG00000279579.4	lncRNA	ENSMUSG00000123629.1	lncRNA	many-to-many	GENCODE.v47vsM36
LBX2-AS1	ENSG00000257702.6	lncRNA	ENSMUSG00000143596.1	lncRNA	one-to-one	GENCODE.v47vsM36
LINC01606	ENSG00000253301.7	lncRNA	ENSMUSG00000127554.1	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000267827	ENSG00000267827.5	lncRNA	ENSMUSG00000043773.7	lncRNA	many-to-many	GENCODE.v47vsM36
HOTTIP	ENSG00000243766.9	lncRNA	ENSMUSG00000055408.8	lncRNA	many-to-many	GENCODE.v47vsM36
MIR3936HG	ENSG00000233006.9	lncRNA	ENSMUSG00000124124.1	lncRNA	one-to-many	GENCODE.v47vsM36
CASC18	ENSG00000257859.2	lncRNA	ENSMUSG00000104317.2	lncRNA	one-to-one	GENCODE.v47vsM36
CDK6-AS1	ENSG00000237819.8	lncRNA	ENSMUSG00000120021.2	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01588	ENSG00000214900.14	lncRNA	ENSMUSG00000074415.18	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01270	ENSG00000203999.11	lncRNA	ENSMUSG00000087624.3	lncRNA	one-to-many	GENCODE.v47vsM36
LINC00472	ENSG00000233237.10	lncRNA	ENSMUSG00000134304.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC00513	ENSG00000233559.3	lncRNA	ENSMUSG00000087312.3	lncRNA	one-to-one	GENCODE.v47vsM36
LINC01134	ENSG00000236423.9	lncRNA	ENSMUSG00000127216.1	lncRNA	one-to-many	GENCODE.v47vsM36
LINC00352	ENSG00000227893.1	lncRNA	ENSMUSG00000131399.1	lncRNA	one-to-many	GENCODE.v47vsM36
LINC01134	ENSG00000236423.9	lncRNA	ENSMUSG00000086272.4	lncRNA	one-to-many	GENCODE.v47vsM36
ANKRD62P1-PARP4P3	ENSG00000189295.13	lncRNA	ENSMUSG00000129944.1	lncRNA	many-to-many	GENCODE.v47vsM36
PAUPAR	ENSG00000281880.2	lncRNA	ENSMUSG00000102424.3	lncRNA	one-to-many	GENCODE.v47vsM36
ENSG00000261167	ENSG00000261167.1	lncRNA	ENSMUSG00000104344.2	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01182	ENSG00000250634.8	lncRNA	ENSMUSG00000122969.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01606	ENSG00000253301.7	lncRNA	ENSMUSG00000084951.3	lncRNA	many-to-many	GENCODE.v47vsM36
LINC02317	ENSG00000258678.3	lncRNA	ENSMUSG00000113362.2	lncRNA	one-to-one	GENCODE.v47vsM36
CASC15	ENSG00000272168.11	lncRNA	ENSMUSG00000113216.4	lncRNA	one-to-many	GENCODE.v47vsM36
LINC-PINT	ENSG00000231721.9	lncRNA	ENSMUSG00000044471.15	lncRNA	many-to-many	GENCODE.v47vsM36
HOXA-AS3	ENSG00000254369.7	lncRNA	ENSMUSG00000085696.9	lncRNA	one-to-one	GENCODE.v47vsM36
SOX2-OT	ENSG00000242808.13	lncRNA	ENSMUSG00000104901.2	lncRNA	one-to-many	GENCODE.v47vsM36
LINC01400	ENSG00000232920.2	lncRNA	ENSMUSG00000125632.1	lncRNA	many-to-many	GENCODE.v47vsM36
GMDS-DT	ENSG00000250903.12	lncRNA	ENSMUSG00000113965.2	lncRNA	one-to-many	GENCODE.v47vsM36
LINC00973	ENSG00000240476.3	lncRNA	ENSMUSG00000086827.4	lncRNA	one-to-many	GENCODE.v47vsM36
LINC02197	ENSG00000250387.4	lncRNA	ENSMUSG00000103296.2	lncRNA	many-to-many	GENCODE.v47vsM36
LMLN-AS1	ENSG00000232832.2	lncRNA	ENSMUSG00000121456.2	lncRNA	many-to-many	GENCODE.v47vsM36
LINC00299	ENSG00000236790.8	lncRNA	ENSMUSG00000113669.4	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000256654	ENSG00000256654.5	lncRNA	ENSMUSG00000110390.3	lncRNA	one-to-many	GENCODE.v47vsM36
MIR31HG	ENSG00000171889.8	lncRNA	ENSMUSG00000054351.3	lncRNA	many-to-many	GENCODE.v47vsM36
FAM85B	ENSG00000253893.3	lncRNA	ENSMUSG00000124377.1	lncRNA	many-to-many	GENCODE.v47vsM36
TIPARP-AS1	ENSG00000243926.4	lncRNA	ENSMUSG00000141576.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC02401	ENSG00000257762.6	lncRNA	ENSMUSG00000135453.1	lncRNA	one-to-many	GENCODE.v47vsM36
LINC01400	ENSG00000232920.2	lncRNA	ENSMUSG00000121392.2	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01574	ENSG00000248859.3	lncRNA	ENSMUSG00000125967.1	lncRNA	one-to-many	GENCODE.v47vsM36
LINC00938	ENSG00000273015.3	lncRNA	ENSMUSG00000131962.1	lncRNA	one-to-many	GENCODE.v47vsM36
LINC02575	ENSG00000228709.3	lncRNA	ENSMUSG00000129044.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC00398	ENSG00000237879.3	lncRNA	ENSMUSG00000107314.3	lncRNA	many-to-many	GENCODE.v47vsM36
HOXB-AS1	ENSG00000230148.9	lncRNA	ENSMUSG00000084844.6	lncRNA	one-to-many	GENCODE.v47vsM36
SGO1-AS1	ENSG00000231304.3	lncRNA	ENSMUSG00000126270.1	lncRNA	many-to-many	GENCODE.v47vsM36
CYP4F26P	ENSG00000226562.6	lncRNA	ENSMUSG00000121493.2	lncRNA	many-to-many	GENCODE.v47vsM36
NRAV	ENSG00000248008.5	lncRNA	ENSMUSG00000086368.5	lncRNA	one-to-many	GENCODE.v47vsM36
FAM85B	ENSG00000253893.3	lncRNA	ENSMUSG00000087168.3	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01588	ENSG00000214900.14	lncRNA	ENSMUSG00000121653.2	lncRNA	many-to-many	GENCODE.v47vsM36
ST20-AS1	ENSG00000259642.3	lncRNA	ENSMUSG00000132452.1	lncRNA	one-to-many	GENCODE.v47vsM36
ENSG00000243008	ENSG00000243008.4	lncRNA	ENSMUSG00000123629.1	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000259280	ENSG00000259280.3	lncRNA	ENSMUSG00000123581.1	lncRNA	one-to-one	GENCODE.v47vsM36
LINC01460	ENSG00000205334.5	lncRNA	ENSMUSG00000107355.4	lncRNA	one-to-one	GENCODE.v47vsM36
MEG3	ENSG00000214548.19	lncRNA	ENSMUSG00000021268.20	lncRNA	many-to-many	GENCODE.v47vsM36
TIPARP-AS1	ENSG00000243926.4	lncRNA	ENSMUSG00000085198.3	lncRNA	many-to-many	GENCODE.v47vsM36
SNHG22	ENSG00000267322.5	lncRNA	ENSMUSG00000129703.1	lncRNA	many-to-many	GENCODE.v47vsM36
DDN-AS1	ENSG00000257913.5	lncRNA	ENSMUSG00000097414.4	lncRNA	one-to-one	GENCODE.v47vsM36
LINC02343	ENSG00000271850.3	lncRNA	ENSMUSG00000138647.1	lncRNA	one-to-one	GENCODE.v47vsM36
PCOLCE-AS1	ENSG00000224729.7	lncRNA	ENSMUSG00000130184.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01868	ENSG00000234169.2	lncRNA	ENSMUSG00000104188.2	lncRNA	one-to-one	GENCODE.v47vsM36
LINC01331	ENSG00000248673.3	lncRNA	ENSMUSG00000078952.12	lncRNA	one-to-many	GENCODE.v47vsM36
LINC02211	ENSG00000245662.5	lncRNA	ENSMUSG00000139502.1	lncRNA	one-to-many	GENCODE.v47vsM36
LINC00588	ENSG00000215117.7	lncRNA	ENSMUSG00000120962.1	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000242588	ENSG00000242588.8	lncRNA	ENSMUSG00000085525.9	lncRNA	many-to-many	GENCODE.v47vsM36
LINC02552	ENSG00000256422.9	lncRNA	ENSMUSG00000142035.1	lncRNA	one-to-one	GENCODE.v47vsM36
MIR29B2CHG	ENSG00000203709.15	lncRNA	ENSMUSG00000096929.10	lncRNA	many-to-many	GENCODE.v47vsM36
LINC00254	ENSG00000281219.2	lncRNA	ENSMUSG00000122333.1	lncRNA	one-to-many	GENCODE.v47vsM36
ANKRD62P1-PARP4P3	ENSG00000189295.13	lncRNA	ENSMUSG00000127554.1	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000259923	ENSG00000259923.2	lncRNA	ENSMUSG00000141783.1	lncRNA	many-to-many	GENCODE.v47vsM36
ITGA9-AS1	ENSG00000235257.12	lncRNA	ENSMUSG00000121689.2	lncRNA	one-to-many	GENCODE.v47vsM36
LINC01133	ENSG00000224259.10	lncRNA	ENSMUSG00000136871.1	lncRNA	many-to-many	GENCODE.v47vsM36
SNHG26	ENSG00000228649.12	lncRNA	ENSMUSG00000105987.7	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000276744	ENSG00000276744.1	lncRNA	ENSMUSG00000120762.2	lncRNA	one-to-one	GENCODE.v47vsM36
DLEU1	ENSG00000176124.16	lncRNA	ENSMUSG00000128712.1	lncRNA	one-to-many	GENCODE.v47vsM36
LINC02253	ENSG00000259485.3	lncRNA	ENSMUSG00000109153.3	lncRNA	one-to-one	GENCODE.v47vsM36
LINC01445	ENSG00000231427.7	lncRNA	ENSMUSG00000104323.2	lncRNA	many-to-many	GENCODE.v47vsM36
TEX26-AS1	ENSG00000224743.8	lncRNA	ENSMUSG00000136416.1	lncRNA	one-to-one	GENCODE.v47vsM36
FAM66D	ENSG00000255052.6	lncRNA	ENSMUSG00000134133.1	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000261215	ENSG00000261215.1	lncRNA	ENSMUSG00000142442.1	lncRNA	many-to-many	GENCODE.v47vsM36
ZBED3-AS1	ENSG00000250802.8	lncRNA	ENSMUSG00000116587.3	lncRNA	many-to-many	GENCODE.v47vsM36
WDFY3-AS2	ENSG00000180769.10	lncRNA	ENSMUSG00000106492.4	lncRNA	one-to-one	GENCODE.v47vsM36
WT1-AS	ENSG00000183242.14	lncRNA	ENSMUSG00000074987.12	lncRNA	one-to-many	GENCODE.v47vsM36
PKN2-AS1	ENSG00000237505.9	lncRNA	ENSMUSG00000103816.2	lncRNA	many-to-many	GENCODE.v47vsM36
C1QTNF9-AS1	ENSG00000240868.1	lncRNA	ENSMUSG00000084951.3	lncRNA	one-to-many	GENCODE.v47vsM36
ENSG00000243008	ENSG00000243008.4	lncRNA	ENSMUSG00000110554.4	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01087	ENSG00000224559.2	lncRNA	ENSMUSG00000121456.2	lncRNA	many-to-many	GENCODE.v47vsM36
PRNCR1	ENSG00000282961.1	lncRNA	ENSMUSG00000116299.3	lncRNA	one-to-one	GENCODE.v47vsM36
LINC01665	ENSG00000235343.3	lncRNA	ENSMUSG00000116610.4	lncRNA	many-to-many	GENCODE.v47vsM36
PRDM16-DT	ENSG00000177133.15	lncRNA	ENSMUSG00000085069.3	lncRNA	one-to-many	GENCODE.v47vsM36
NEAT1	ENSG00000245532.12	lncRNA	ENSMUSG00000131230.1	lncRNA	many-to-many	GENCODE.v47vsM36
PLEKHA8P1	ENSG00000293316.2	lncRNA	ENSMUSG00000097643.3	lncRNA	one-to-many	GENCODE.v47vsM36
ID2-AS1	ENSG00000235092.8	lncRNA	ENSMUSG00000127584.1	lncRNA	many-to-many	GENCODE.v47vsM36
ANKRD20A5P	ENSG00000293697.2	lncRNA	ENSMUSG00000074404.7	lncRNA	many-to-many	GENCODE.v47vsM36
ANKRD62P1-PARP4P3	ENSG00000189295.13	lncRNA	ENSMUSG00000121402.2	lncRNA	many-to-many	GENCODE.v47vsM36
ANKRD20A5P	ENSG00000293697.2	lncRNA	ENSMUSG00000113811.3	lncRNA	many-to-many	GENCODE.v47vsM36
MEG8	ENSG00000225746.15	lncRNA	ENSMUSG00000102657.2	lncRNA	one-to-many	GENCODE.v47vsM36
LINC00871	ENSG00000258700.7	lncRNA	ENSMUSG00000128293.1	lncRNA	one-to-one	GENCODE.v47vsM36
SH3TC2-DT	ENSG00000250072.9	lncRNA	ENSMUSG00000104035.2	lncRNA	one-to-many	GENCODE.v47vsM36
COPG2IT1	ENSG00000286214.1	lncRNA	ENSMUSG00000121179.2	lncRNA	one-to-many	GENCODE.v47vsM36
MIR133A1HG	ENSG00000265142.9	lncRNA	ENSMUSG00000135645.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC02015	ENSG00000231574.8	lncRNA	ENSMUSG00000101897.2	lncRNA	one-to-many	GENCODE.v47vsM36
LINC00570	ENSG00000224177.9	lncRNA	ENSMUSG00000131018.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01837	ENSG00000267489.6	lncRNA	ENSMUSG00000144053.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC00607	ENSG00000235770.7	lncRNA	ENSMUSG00000101848.3	lncRNA	one-to-many	GENCODE.v47vsM36
LINC02200	ENSG00000250358.8	lncRNA	ENSMUSG00000139553.1	lncRNA	one-to-one	GENCODE.v47vsM36
LINC00989	ENSG00000250334.9	lncRNA	ENSMUSG00000097516.9	lncRNA	one-to-one	GENCODE.v47vsM36
LINC01666	ENSG00000279579.4	lncRNA	ENSMUSG00000121903.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01606	ENSG00000253301.7	lncRNA	ENSMUSG00000142950.1	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000279086	ENSG00000279086.1	lncRNA	ENSMUSG00000054556.9	lncRNA	one-to-many	GENCODE.v47vsM36
SOCS3-DT	ENSG00000266970.4	lncRNA	ENSMUSG00000120851.2	lncRNA	one-to-many	GENCODE.v47vsM36
PKN2-AS1	ENSG00000237505.9	lncRNA	ENSMUSG00000105324.2	lncRNA	one-to-many	GENCODE.v47vsM36
ENSG00000269082	ENSG00000269082.1	lncRNA	ENSMUSG00000140910.1	lncRNA	many-to-many	GENCODE.v47vsM36
TEX41	ENSG00000226674.12	lncRNA	ENSMUSG00000120385.2	lncRNA	many-to-many	GENCODE.v47vsM36
SNHG5	ENSG00000203875.14	lncRNA	ENSMUSG00000074039.12	lncRNA	one-to-many	GENCODE.v47vsM36
PART1	ENSG00000152931.10	lncRNA	ENSMUSG00000123152.1	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000267827	ENSG00000267827.5	lncRNA	ENSMUSG00000120597.2	lncRNA	many-to-many	GENCODE.v47vsM36
MIR4500HG	ENSG00000228824.9	lncRNA	ENSMUSG00000120285.2	lncRNA	one-to-one	GENCODE.v47vsM36
DLEU1	ENSG00000176124.16	lncRNA	ENSMUSG00000120127.2	lncRNA	one-to-many	GENCODE.v47vsM36
PANTR1	ENSG00000233639.10	lncRNA	ENSMUSG00000060424.17	lncRNA	one-to-many	GENCODE.v47vsM36
SDHAP1	ENSG00000290763.2	lncRNA	ENSMUSG00000113465.3	lncRNA	many-to-many	GENCODE.v47vsM36
LINC02384	ENSG00000251301.9	lncRNA	ENSMUSG00000134828.1	lncRNA	one-to-many	GENCODE.v47vsM36
NDUFA6-DT	ENSG00000237037.9	lncRNA	ENSMUSG00000121118.2	lncRNA	many-to-many	GENCODE.v47vsM36
GAPLINC	ENSG00000266835.8	lncRNA	ENSMUSG00000134043.1	lncRNA	one-to-one	GENCODE.v47vsM36
HAGLROS	ENSG00000226363.5	lncRNA	ENSMUSG00000085015.4	lncRNA	one-to-one	GENCODE.v47vsM36
LINC02019	ENSG00000273356.1	lncRNA	ENSMUSG00000142300.1	lncRNA	one-to-one	GENCODE.v47vsM36
ENSG00000225649	ENSG00000225649.8	lncRNA	ENSMUSG00000130651.1	lncRNA	many-to-many	GENCODE.v47vsM36
SLC25A30-AS1	ENSG00000251015.2	lncRNA	ENSMUSG00000133603.1	lncRNA	many-to-many	GENCODE.v47vsM36
CYYR1-AS1	ENSG00000197934.9	lncRNA	ENSMUSG00000125172.1	lncRNA	one-to-one	GENCODE.v47vsM36
HLA-F-AS1	ENSG00000214922.10	lncRNA	ENSMUSG00000092474.3	lncRNA	many-to-many	GENCODE.v47vsM36
DLEU1	ENSG00000176124.16	lncRNA	ENSMUSG00000097997.3	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000253104	ENSG00000253104.1	lncRNA	ENSMUSG00000103296.2	lncRNA	many-to-many	GENCODE.v47vsM36
FAM95B1	ENSG00000290718.2	lncRNA	ENSMUSG00000075395.13	lncRNA	many-to-many	GENCODE.v47vsM36
HCG18	ENSG00000231074.12	lncRNA	ENSMUSG00000130106.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC02217	ENSG00000248455.9	lncRNA	ENSMUSG00000104721.2	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000279518	ENSG00000279518.1	lncRNA	ENSMUSG00000104116.2	lncRNA	many-to-many	GENCODE.v47vsM36
ANKRD20A5P	ENSG00000293697.2	lncRNA	ENSMUSG00000121336.2	lncRNA	many-to-many	GENCODE.v47vsM36
LINC02202	ENSG00000245812.6	lncRNA	ENSMUSG00000102563.2	lncRNA	one-to-many	GENCODE.v47vsM36
LINC02026	ENSG00000214146.4	lncRNA	ENSMUSG00000075286.6	lncRNA	one-to-many	GENCODE.v47vsM36
RMDN2-AS1	ENSG00000235848.4	lncRNA	ENSMUSG00000138710.1	lncRNA	one-to-one	GENCODE.v47vsM36
ENSG00000273244	ENSG00000273244.1	lncRNA	ENSMUSG00000123629.1	lncRNA	many-to-many	GENCODE.v47vsM36
HLA-F-AS1	ENSG00000214922.10	lncRNA	ENSMUSG00000132358.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC00900	ENSG00000246100.6	lncRNA	ENSMUSG00000139749.1	lncRNA	one-to-one	GENCODE.v47vsM36
LINC02490	ENSG00000259237.3	lncRNA	ENSMUSG00000136198.1	lncRNA	one-to-many	GENCODE.v47vsM36
ENSG00000273244	ENSG00000273244.1	lncRNA	ENSMUSG00000127554.1	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000243008	ENSG00000243008.4	lncRNA	ENSMUSG00000113811.3	lncRNA	many-to-many	GENCODE.v47vsM36
LINC00870	ENSG00000243083.9	lncRNA	ENSMUSG00000125120.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC00315	ENSG00000184274.4	lncRNA	ENSMUSG00000141761.1	lncRNA	one-to-many	GENCODE.v47vsM36
CKMT2-AS1	ENSG00000247572.10	lncRNA	ENSMUSG00000136542.1	lncRNA	one-to-one	GENCODE.v47vsM36
MIR99AHG	ENSG00000215386.16	lncRNA	ENSMUSG00000090386.13	lncRNA	many-to-many	GENCODE.v47vsM36
PCOLCE-AS1	ENSG00000224729.7	lncRNA	ENSMUSG00000136871.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC02559	ENSG00000236464.2	lncRNA	ENSMUSG00000097962.9	lncRNA	one-to-many	GENCODE.v47vsM36
EVX1-AS	ENSG00000253405.2	lncRNA	ENSMUSG00000086126.3	lncRNA	one-to-many	GENCODE.v47vsM36
LINC01937	ENSG00000234279.3	lncRNA	ENSMUSG00000101705.3	lncRNA	one-to-one	GENCODE.v47vsM36
MIR100HG	ENSG00000255248.11	lncRNA	ENSMUSG00000139717.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC00538	ENSG00000281664.1	lncRNA	ENSMUSG00000079045.6	lncRNA	one-to-many	GENCODE.v47vsM36
LINC02113	ENSG00000249515.2	lncRNA	ENSMUSG00000120731.2	lncRNA	many-to-many	GENCODE.v47vsM36
MIR22HG	ENSG00000186594.17	lncRNA	ENSMUSG00000120712.2	lncRNA	many-to-many	GENCODE.v47vsM36
CRNDE	ENSG00000245694.13	lncRNA	ENSMUSG00000095651.2	lncRNA	one-to-many	GENCODE.v47vsM36
LINC00970	ENSG00000293597.3	lncRNA	ENSMUSG00000102389.2	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01029	ENSG00000265843.4	lncRNA	ENSMUSG00000118073.3	lncRNA	one-to-one	GENCODE.v47vsM36
MEF2C-AS1	ENSG00000248309.10	lncRNA	ENSMUSG00000128764.1	lncRNA	one-to-many	GENCODE.v47vsM36
KANSL1-AS1	ENSG00000214401.7	lncRNA	ENSMUSG00000121072.2	lncRNA	one-to-many	GENCODE.v47vsM36
UBAC2-AS1	ENSG00000228889.10	lncRNA	ENSMUSG00000127953.1	lncRNA	many-to-many	GENCODE.v47vsM36
CDK6-AS1	ENSG00000237819.8	lncRNA	ENSMUSG00000125459.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC02028	ENSG00000230102.9	lncRNA	ENSMUSG00000075286.6	lncRNA	many-to-many	GENCODE.v47vsM36
SATB1-AS1	ENSG00000228956.10	lncRNA	ENSMUSG00000102600.2	lncRNA	one-to-many	GENCODE.v47vsM36
LINC01375	ENSG00000226159.3	lncRNA	ENSMUSG00000134034.1	lncRNA	one-to-one	GENCODE.v47vsM36
PELATON	ENSG00000224397.10	lncRNA	ENSMUSG00000006462.9	lncRNA	one-to-many	GENCODE.v47vsM36
